time,Avior,Josephine
25861,6,104
25862,0,80
25863,0,0
25864,0,0
25865,0,0
25866,0,0
25867,0,0
25868,0,0
25869,0,0
25870,0,0
25871,4,0
25872,0,0
25873,0,0
25874,0,0
25875,0,0
25876,0,0
25877,0,0
25878,0,0
25879,0,0
25880,0,0
25881,0,0
25882,0,19
25883,9,273
25884,4,261
25885,4,48
25886,38,0
25887,20,0
25888,16,5
25889,320,12
25890,280,0
25891,14,5
25892,91,11
25893,182,0
25894,31,0
25895,13,5
25896,176,0
25897,28,0
25898,0,6
25899,0,6
25900,5,0
25901,0,0
25902,14,218
25903,0,55
25904,5,97
25905,0,237
25906,25,559
25907,6,284
25908,4,65
25909,0,0
25910,0,10
25911,6,24
25912,0,0
25913,0,0
25914,0,0
25915,0,5
25916,0,0
25917,0,0
25918,0,0
25919,0,0
25920,0,0
25921,0,0
25922,0,0
25923,0,0
25924,0,0
25925,0,0
25926,0,0
25927,0,0
25928,0,0
25929,0,0
25930,0,0
25931,0,0
25932,0,0
25933,0,36
25934,5,20
25935,0,0
25936,0,0
25937,0,0
25938,0,9
25939,0,0
25940,0,0
25941,0,5
25942,0,0
25943,0,0
25944,0,0
25945,0,0
25946,0,0
25947,0,0
25948,0,39
25949,10,49
25950,5,0
25951,0,10
25952,0,7
25953,0,4
25954,0,14
25955,0,0
25956,0,0
25957,0,0
25958,0,0
25959,0,0
25960,0,0
25961,0,0
25962,0,0
25963,0,0
25964,0,0
25965,0,55
25966,0,22
25967,0,26
25968,0,0
25969,0,0
25970,0,0
25971,0,0
25972,0,0
25973,0,0
25974,0,0
25975,0,0
25976,0,0
25977,0,0
25978,0,0
25979,0,0
25980,0,0
25981,0,11
25982,0,10
25983,0,0
25984,0,40
25985,0,299
25986,369,29
25987,25,8
25988,13,15
25989,15,0
25990,14,0
25991,0,0
25992,10,0
25993,16,13
25994,27,0
25995,0,12
25996,7,17
25997,0,4
25998,0,0
25999,0,0
26000,0,6
26001,0,35
26002,0,6
26003,0,0
26004,0,5
26005,0,0
26006,0,0
26007,0,0
26008,0,0
26009,0,0
26010,0,51
26011,0,0
26012,0,24
26013,0,43
26014,0,56
26015,0,23
26016,0,41
26017,0,92
26018,0,40
26019,0,0
26020,0,13
26021,0,0
26022,0,0
26023,0,0
26024,0,0
26025,0,0
26026,0,0
26027,0,0
26028,0,0
26029,0,0
26030,0,0
26031,0,0
26032,0,26
26033,13,4
26034,0,0
26035,0,0
26036,0,0
26037,0,0
26038,0,0
26039,0,0
26040,0,0
26041,0,0
26042,0,0
26043,0,0
26044,0,0
26045,0,0
26046,0,0
26047,0,38
26048,7,14
26049,122,0
26050,5,0
26051,0,0
26052,0,0
26053,18,0
26054,9,0
26055,0,0
26056,0,0
26057,5,54
26058,0,8
26059,0,0
26060,15,0
26061,18,7
26062,0,5
26063,0,0
26064,0,0
26065,9,0
26066,0,0
26067,13,0
26068,24,0
26069,0,0
26070,11,5
26071,0,41
26072,0,24
26073,6,0
26074,11,0
26075,0,0
26076,0,7
26077,18,18
26078,17,213
26079,24,417
26080,5,36
26081,0,0
26082,0,0
26083,5,0
26084,0,0
26085,18,11
26086,74,16
26087,0,0
26088,0,0
26089,0,0
26090,0,0
26091,12,0
26092,0,0
26093,0,0
26094,0,0
26095,0,17
26096,54,0
26097,0,35
26098,0,50
26099,0,0
26100,0,0
26101,0,0
26102,0,163
26103,0,134
26104,0,0
26105,0,30
26106,0,0
26107,0,0
26108,0,67
26109,0,0
26110,0,0
26111,0,0
26112,0,11
26113,9,22
26114,14,0
26115,0,0
26116,0,0
26117,0,0
26118,0,0
26119,11,0
26120,0,0
26121,0,0
26122,0,29
26123,0,0
26124,229,0
26125,23,0
26126,14,0
26127,217,0
26128,0,0
26129,0,0
26130,28,22
26131,0,18
26132,69,27
26133,153,4
26134,219,11
26135,186,99
26136,18,22
26137,0,148
26138,75,88
26139,32,0
26140,110,0
26141,121,0
26142,0,0
26143,0,0
26144,0,0
26145,151,0
26146,0,0
26147,0,0
26148,0,0
26149,0,0
26150,0,5
26151,0,7
26152,4,4
26153,0,0
26154,0,0
26155,0,0
26156,0,0
26157,0,0
26158,0,0
26159,0,0
26160,0,0
26161,0,0
26162,0,0
26163,0,0
26164,0,0
26165,0,0
26166,0,0
26167,0,0
26168,128,0
26169,0,95
26170,0,279
26171,14,240
26172,120,158
26173,0,0
26174,0,0
26175,0,0
26176,0,0
26177,0,0
26178,0,0
26179,6,0
26180,25,0
26181,0,5
26182,0,15
26183,0,0
26184,0,0
26185,0,0
26186,0,0
26187,8,11
26188,0,257
26189,121,428
26190,175,66
26191,292,31
26192,118,36
26193,58,0
26194,13,0
26195,28,0
26196,4,0
26197,9,0
26198,0,0
26199,6,0
26200,5,0
26201,9,0
26202,4,0
26203,11,12
26204,449,33
26205,28,35
26206,34,19
26207,117,26
26208,118,24
26209,6,0
26210,0,0
26211,4,0
26212,0,24
26213,0,64
26214,112,13
26215,210,7
26216,95,0
26217,4,0
26218,0,0
26219,59,0
26220,70,12
26221,198,0
26222,204,101
26223,0,311
26224,139,234
26225,381,323
26226,266,365
26227,20,173
26228,37,642
26229,231,182
26230,418,551
26231,395,656
26232,383,450
26233,170,349
26234,10,503
26235,109,380
26236,125,188
26237,229,0
26238,177,0
26239,81,0
26240,23,0
26241,252,211
26242,231,227
26243,0,25
26244,120,0
26245,172,108
26246,0,0
26247,0,29
26248,351,0
26249,205,12
26250,275,80
26251,43,260
26252,32,201
26253,14,353
26254,17,70
26255,0,5
26256,0,0
26257,0,0
26258,0,0
26259,0,0
26260,0,0
26261,0,0
26262,0,0
26263,0,0
26264,0,0
26265,0,0
26266,0,100
26267,0,0
26268,0,0
26269,0,0
26270,0,0
26271,0,0
26272,0,0
26273,0,0
26274,0,6
26275,5,0
26276,0,0
26277,0,0
26278,0,0
26279,0,0
26280,0,179
26281,0,0
26282,0,66
26283,133,30
26284,7,0
26285,0,0
26286,0,0
26287,0,0
26288,0,0
26289,0,0
26290,0,166
26291,0,259
26292,0,52
26293,0,0
26294,0,0
26295,0,26
26296,0,0
26297,0,14
26298,0,0
26299,0,26
26300,0,0
26301,0,0
26302,0,16
26303,0,4
26304,0,0
26305,0,0
26306,0,25
26307,0,26
26308,0,26
26309,0,47
26310,0,0
26311,0,0
26312,0,0
26313,0,0
26314,29,0
26315,30,0
26316,220,5
26317,250,301
26318,183,437
26319,131,456
26320,81,795
26321,15,254
26322,16,4
26323,7,442
26324,99,205
26325,193,468
26326,167,354
26327,141,111
26328,226,39
26329,58,32
26330,37,59
26331,102,160
26332,253,7
26333,157,0
26334,128,0
26335,52,0
26336,38,210
26337,0,4
26338,6,15
26339,6,29
26340,5,0
26341,9,16
26342,11,0
26343,0,0
26344,0,0
26345,0,0
26346,0,0
26347,0,0
26348,8,25
26349,0,61
26350,22,142
26351,225,429
26352,4,179
26353,336,262
26354,246,130
26355,344,357
26356,465,75
26357,611,1446
26358,287,463
26359,442,285
26360,279,307
26361,349,131
26362,365,120
26363,47,647
26364,44,78
26365,65,123
26366,408,158
26367,124,117
26368,119,243
26369,113,280
26370,134,445
26371,80,95
26372,289,177
26373,302,31
26374,657,137
26375,305,6
26376,211,4
26377,336,20
26378,81,14
26379,39,250
26380,0,5
26381,5,31
26382,168,33
26383,412,93
26384,270,32
26385,222,25
26386,197,368
26387,0,109
26388,80,97
26389,78,248
26390,88,246
26391,184,361
26392,180,98
26393,0,4
26394,217,266
26395,266,526
26396,406,359
26397,69,111
26398,171,13
26399,179,385
26400,41,67
26401,71,181
26402,221,88
26403,114,36
26404,374,324
26405,40,451
26406,76,257
26407,271,406
26408,76,152
26409,50,391
26410,200,499
26411,0,328
26412,9,186
26413,285,631
26414,136,86
26415,33,49
26416,60,37
26417,27,40
26418,25,80
26419,17,82
26420,47,99
26421,64,74
26422,73,135
26423,73,90
26424,50,175
26425,55,307
26426,58,50
26427,11,140
26428,88,395
26429,196,56
26430,4,234
26431,15,18
26432,0,0
26433,157,651
26434,63,73
26435,319,268
26436,395,160
26437,63,64
26438,83,233
26439,54,15
26440,204,183
26441,635,160
26442,515,909
26443,478,408
26444,618,400
26445,380,55
26446,197,24
26447,12,11
26448,22,147
26449,92,60
26450,86,0
26451,0,70
26452,0,77
26453,159,136
26454,44,226
26455,51,513
26456,19,448
26457,0,295
26458,18,488
26459,304,387
26460,92,177
26461,112,320
26462,0,196
26463,23,32
26464,20,26
26465,15,132
26466,4,57
26467,112,154
26468,339,29
26469,155,279
26470,179,497
26471,119,43
26472,68,31
26473,9,183
26474,185,95
26475,239,340
26476,0,140
26477,26,73
26478,0,265
26479,54,190
26480,281,413
26481,265,132
26482,279,241
26483,350,338
26484,634,512
26485,384,296
26486,549,442
26487,398,301
26488,291,396
26489,569,326
26490,618,482
26491,148,434
26492,204,142
26493,83,309
26494,963,1294
26495,398,2324
26496,154,532
26497,737,367
26498,275,218
26499,425,271
26500,146,844
26501,75,369
26502,59,214
26503,638,45
26504,140,59
26505,378,106
26506,296,652
26507,140,401
26508,397,4
26509,309,384
26510,27,55
26511,709,486
26512,89,270
26513,627,124
26514,0,0
26515,731,152
26516,822,396
26517,584,481
26518,214,583
26519,518,296
26520,33,490
26521,548,285
26522,103,159
26523,128,200
26524,78,169
26525,89,181
26526,274,164
26527,287,178
26528,111,165
26529,682,220
26530,204,393
26531,246,262
26532,483,195
26533,353,132
26534,520,263
26535,73,304
26536,89,622
26537,151,594
26538,87,101
26539,62,144
26540,106,145
26541,124,118
26542,489,410
26543,545,594
26544,604,413
26545,136,222
26546,396,44
26547,368,161
26548,501,488
26549,61,229
26550,19,116
26551,24,96
26552,26,70
26553,37,62
26554,32,62
26555,24,366
26556,926,34
26557,658,131
26558,79,162
26559,262,252
26560,26,49
26561,7,57
26562,51,29
26563,273,89
26564,662,26
26565,141,49
26566,257,74
26567,82,16
26568,26,196
26569,49,199
26570,9,147
26571,35,20
26572,303,0
26573,34,0
26574,6,0
26575,19,0
26576,607,24
26577,46,0
26578,4,0
26579,0,0
26580,0,0
26581,6,16
26582,0,8
26583,0,16
26584,8,0
26585,36,0
26586,0,0
26587,0,0
26588,0,0
26589,0,0
26590,18,0
26591,20,0
26592,0,0
26593,0,0
26594,0,0
26595,21,5
26596,33,79
26597,247,102
26598,108,200
26599,28,282
26600,73,0
26601,550,4
26602,384,303
26603,299,146
26604,428,239
26605,436,195
26606,140,167
26607,47,26
26608,32,105
26609,0,166
26610,0,0
26611,32,24
26612,189,190
26613,233,487
26614,260,279
26615,159,234
26616,71,9
26617,0,49
26618,0,6
26619,0,13
26620,15,184
26621,25,179
26622,295,107
26623,356,89
26624,25,254
26625,35,23
26626,47,5
26627,12,19
26628,29,17
26629,5,9
26630,33,0
26631,22,15
26632,0,23
26633,176,128
26634,80,167
26635,137,11
26636,88,0
26637,0,18
26638,68,31
26639,9,0
26640,67,0
26641,147,4
26642,177,20
26643,462,40
26644,141,12
26645,237,53
26646,391,25
26647,343,746
26648,245,209
26649,404,86
26650,265,271
26651,412,1963
26652,481,197
26653,259,34
26654,20,70
26655,378,0
26656,28,167
26657,286,10
26658,11,10
26659,406,130
26660,124,199
26661,256,74
26662,150,21
26663,138,64
26664,176,134
26665,136,10
26666,42,250
26667,564,304
26668,127,140
26669,81,420
26670,0,178
26671,0,109
26672,177,6
26673,87,278
26674,147,175
26675,0,54
26676,299,24
26677,7,41
26678,217,29
26679,196,56
26680,51,168
26681,114,4
26682,0,866
26683,90,289
26684,26,5
26685,10,9
26686,15,9
26687,233,4
26688,171,10
26689,119,173
26690,0,64
26691,40,531
26692,229,33
26693,314,0
26694,109,331
26695,239,724
26696,165,161
26697,47,102
26698,86,35
26699,49,39
26700,182,345
26701,161,42
26702,79,212
26703,542,177
26704,431,102
26705,584,355
26706,249,475
26707,293,204
26708,214,151
26709,448,62
26710,850,41
26711,871,157
26712,368,158
26713,297,212
26714,94,645
26715,0,19
26716,53,0
26717,0,45
26718,7,14
26719,27,9
26720,15,18
26721,17,16
26722,134,13
26723,165,4
26724,18,0
26725,5,0
26726,0,39
26727,0,339
26728,0,17
26729,0,135
26730,0,202
26731,0,0
26732,0,0
26733,6,0
26734,0,14
26735,55,9
26736,253,14
26737,69,27
26738,182,0
26739,129,28
26740,4,0
26741,9,6
26742,13,0
26743,0,0
26744,0,0
26745,0,0
26746,0,0
26747,0,26
26748,4,33
26749,150,6
26750,0,0
26751,0,0
26752,0,5
26753,4,0
26754,0,0
26755,0,0
26756,0,0
26757,4,219
26758,0,5
26759,0,45
26760,0,11
26761,0,15
26762,0,31
26763,9,34
26764,51,10
26765,15,135
26766,30,50
26767,59,274
26768,73,405
26769,0,53
26770,105,0
26771,192,219
26772,30,213
26773,80,277
26774,4,297
26775,260,480
26776,289,379
26777,247,281
26778,183,214
26779,271,193
26780,107,164
26781,153,262
26782,218,161
26783,170,366
26784,482,190
26785,65,274
26786,447,439
26787,243,249
26788,294,312
26789,258,217
26790,7,239
26791,41,17
26792,16,4
26793,113,308
26794,135,459
26795,389,630
26796,386,542
26797,549,784
26798,177,647
26799,205,219
26800,186,227
26801,325,19
26802,715,129
26803,1289,342
26804,907,237
26805,287,74
26806,629,304
26807,111,37
26808,108,658
26809,693,158
26810,100,602
26811,65,178
26812,0,129
26813,416,33
26814,183,244
26815,98,153
26816,89,85
26817,352,22
26818,704,256
26819,68,511
26820,135,448
26821,396,315
26822,752,284
26823,204,236
26824,270,390
26825,637,281
26826,613,250
26827,252,346
26828,552,147
26829,158,86
26830,229,148
26831,23,134
26832,17,543
26833,58,211
26834,31,369
26835,56,10
26836,19,196
26837,85,300
26838,227,179
26839,283,258
26840,216,258
26841,289,288
26842,303,80
26843,100,134
26844,32,11
26845,333,36
26846,0,26
26847,99,39
26848,103,0
26849,22,77
26850,0,116
26851,20,52
26852,0,30
26853,0,7
26854,0,11
26855,0,9
26856,0,14
26857,0,0
26858,0,0
26859,0,0
26860,0,46
26861,0,0
26862,0,0
26863,7,10
26864,5,0
26865,0,49
26866,0,0
26867,0,0
26868,0,0
26869,0,0
26870,14,0
26871,0,109
26872,13,251
26873,21,152
26874,0,219
26875,4,389
26876,0,67
26877,0,17
26878,11,104
26879,6,122
26880,15,340
26881,182,317
26882,64,574
26883,177,778
26884,568,551
26885,555,776
26886,177,385
26887,23,261
26888,124,275
26889,206,499
26890,64,267
26891,379,312
26892,314,39
26893,398,11
26894,235,200
26895,164,126
26896,100,422
26897,50,524
26898,32,302
26899,22,110
26900,5,145
26901,250,189
26902,397,205
26903,23,303
26904,18,153
26905,0,4
26906,4,12
26907,20,10
26908,107,8
26909,145,0
26910,346,8
26911,10,587
26912,0,348
26913,10,131
26914,11,280
26915,163,63
26916,31,29
26917,26,155
26918,5,92
26919,0,15
26920,0,232
26921,36,323
26922,4,1767
26923,182,597
26924,458,422
26925,0,266
26926,4,43
26927,38,15
26928,47,275
26929,4,454
26930,0,304
26931,5,168
26932,13,119
26933,8,336
26934,58,396
26935,15,234
26936,76,411
26937,47,1176
26938,202,362
26939,234,388
26940,4,441
26941,5,204
26942,0,89
26943,0,230
26944,91,47
26945,0,252
26946,0,31
26947,0,6
26948,0,4
26949,0,6
26950,0,110
26951,23,38
26952,0,53
26953,0,0
26954,0,178
26955,0,0
26956,0,0
26957,0,0
26958,0,0
26959,0,5
26960,0,4
26961,0,0
26962,0,62
26963,5,0
26964,0,0
26965,0,0
26966,4,0
26967,97,6
26968,181,455
26969,386,180
26970,76,523
26971,9,62
26972,36,811
26973,111,183
26974,85,368
26975,4,79
26976,0,190
26977,175,28
26978,271,57
26979,183,141
26980,202,27
26981,221,250
26982,415,89
26983,27,282
26984,176,240
26985,59,46
26986,55,56
26987,14,24
26988,31,0
26989,71,0
26990,20,15
26991,46,0
26992,27,13
26993,297,49
26994,845,2779
26995,373,92
26996,193,44
26997,246,153
26998,267,0
26999,163,13
27000,94,22
27001,0,422
27002,0,155
27003,49,294
27004,0,121
27005,0,58
27006,5,122
27007,0,90
27008,0,4
27009,7,6
27010,9,5
27011,0,0
27012,0,0
27013,16,0
27014,0,0
27015,0,0
27016,0,0
27017,5,14
27018,8,5
27019,0,4
27020,9,4
27021,0,59
27022,0,0
27023,0,18
27024,0,0
27025,0,0
27026,0,0
27027,4,0
27028,0,0
27029,0,6
27030,0,70
27031,0,66
27032,0,8
27033,0,4
27034,0,0
27035,0,0
27036,0,4
27037,0,9
27038,5,8
27039,0,13
27040,0,90
27041,57,177
27042,50,347
27043,77,499
27044,4,4
27045,0,44
27046,15,85
27047,24,5
27048,0,0
27049,0,0
27050,0,0
27051,0,6
27052,0,0
27053,0,14
27054,0,27
27055,0,7
27056,32,12
27057,19,7
27058,0,14
27059,0,4
27060,0,0
27061,0,14
27062,0,0
27063,0,21
27064,0,0
27065,0,0
27066,0,0
27067,0,0
27068,0,0
27069,0,16
27070,0,9
27071,0,0
27072,0,0
27073,0,0
27074,0,0
27075,0,86
27076,0,0
27077,0,0
27078,85,0
27079,0,0
27080,0,0
27081,0,23
27082,0,0
27083,0,0
27084,0,0
27085,0,0
27086,0,11
27087,0,15
27088,0,114
27089,0,0
27090,0,0
27091,0,0
27092,8,0
27093,0,0
27094,0,0
27095,0,0
27096,0,0
27097,0,12
27098,0,0
27099,0,57
27100,0,4
27101,0,0
27102,0,0
27103,0,0
27104,0,0
27105,0,0
27106,0,0
27107,0,0
27108,0,0
27109,0,0
27110,0,0
27111,0,0
27112,0,0
27113,0,0
27114,0,0
27115,0,8
27116,0,4
27117,0,18
27118,0,87
27119,19,0
27120,0,5
27121,0,0
27122,0,0
27123,0,0
27124,0,0
27125,0,0
27126,0,0
27127,0,8
27128,4,28
27129,6,112
27130,28,8
27131,0,4
27132,0,42
27133,122,431
27134,4,371
27135,0,520
27136,5,178
27137,0,0
27138,0,0
27139,0,0
27140,0,0
27141,0,0
27142,0,0
27143,0,0
27144,0,0
27145,0,13
27146,0,0
27147,0,0
27148,0,0
27149,11,14
27150,0,0
27151,0,0
27152,0,14
27153,0,0
27154,0,0
27155,0,0
27156,0,0
27157,0,24
27158,0,522
27159,0,301
27160,0,247
27161,0,0
27162,15,4
27163,0,14
27164,0,0
27165,0,0
27166,0,0
27167,0,0
27168,0,0
27169,0,0
27170,0,0
27171,0,0
27172,0,0
27173,0,0
27174,0,17
27175,0,26
27176,0,0
27177,67,0
27178,0,0
27179,0,0
27180,0,0
27181,0,0
27182,0,0
27183,0,0
27184,0,0
27185,0,0
27186,0,0
27187,0,0
27188,0,27
27189,0,162
27190,0,0
27191,0,0
27192,0,0
27193,0,0
27194,0,0
27195,0,0
27196,0,0
27197,0,0
27198,0,0
27199,0,0
27200,0,0
27201,0,0
27202,0,0
27203,0,16
27204,0,0
27205,0,0
27206,0,0
27207,0,0
27208,0,0
27209,0,0
27210,0,0
27211,0,0
27212,0,0
27213,0,0
27214,0,0
27215,0,32
27216,7,274
27217,0,0
27218,0,0
27219,0,0
27220,0,0
27221,0,0
27222,0,0
27223,0,0
27224,0,6
27225,0,0
27226,0,0
27227,4,0
27228,0,0
27229,23,0
27230,0,0
27231,0,193
27232,0,30
27233,0,0
27234,0,7
27235,0,12
27236,0,0
27237,0,0
27238,0,0
27239,0,0
27240,0,0
27241,0,0
27242,0,0
27243,0,195
27244,15,304
27245,114,126
27246,0,4
27247,0,4
27248,0,0
27249,0,0
27250,0,0
27251,0,0
27252,0,0
27253,0,0
27254,0,0
27255,0,0
27256,0,94
27257,0,24
27258,0,0
27259,0,0
27260,0,0
27261,0,0
27262,0,0
27263,0,147
27264,25,373
27265,8,328
27266,406,36
27267,353,25
27268,50,0
27269,0,0
27270,0,0
27271,0,0
27272,0,0
27273,0,0
27274,0,0
27275,0,0
27276,0,0
27277,0,0
27278,0,0
27279,0,0
27280,0,0
27281,0,0
27282,0,0
27283,0,0
27284,0,0
27285,0,0
27286,0,0
27287,0,27
27288,0,12
27289,0,11
27290,0,0
27291,0,26
27292,0,0
27293,0,0
27294,0,0
27295,0,0
27296,0,0
27297,0,10
27298,0,32
27299,0,0
27300,0,0
27301,0,0
27302,0,0
27303,0,0
27304,0,0
27305,0,0
27306,0,0
27307,0,0
27308,0,0
27309,0,0
27310,0,4
27311,0,37
27312,0,33
27313,0,29
27314,0,4
27315,0,9
27316,0,210
27317,0,453
27318,5,234
27319,6,75
27320,0,4
27321,0,0
27322,0,5
27323,0,0
27324,0,0
27325,0,0
27326,0,0
27327,0,0
27328,0,0
27329,0,0
27330,0,0
27331,0,0
27332,0,0
27333,0,0
27334,0,0
27335,0,0
27336,0,0
27337,0,0
27338,0,0
27339,0,71
27340,0,395
27341,0,139
27342,0,0
27343,0,0
27344,0,0
27345,0,0
27346,0,0
27347,0,0
27348,0,0
27349,0,0
27350,0,0
27351,0,0
27352,0,0
27353,0,0
27354,0,0
27355,0,0
27356,0,0
27357,0,81
27358,7,29
27359,0,0
27360,0,13
27361,0,11
27362,0,0
27363,0,9
27364,0,10
27365,0,6
27366,0,0
27367,0,0
27368,0,0
27369,0,0
27370,0,0
27371,0,21
27372,0,0
27373,0,0
27374,0,15
27375,0,20
27376,0,9
27377,0,7
27378,0,5
27379,0,0
27380,0,282
27381,0,441
27382,0,102
27383,18,161
27384,10,138
27385,145,89
27386,259,20
27387,0,10
27388,0,0
27389,0,94
27390,0,0
27391,0,0
27392,0,5
27393,0,17
27394,0,43
27395,0,0
27396,0,0
27397,0,0
27398,0,0
27399,0,0
27400,0,0
27401,0,0
27402,0,0
27403,0,0
27404,0,0
27405,0,0
27406,0,0
27407,0,0
27408,0,0
27409,0,0
27410,0,0
27411,0,0
27412,8,0
27413,0,4
27414,0,7
27415,0,0
27416,0,0
27417,0,0
27418,0,0
27419,5,0
27420,0,0
27421,0,0
27422,0,0
27423,0,35
27424,0,0
27425,0,0
27426,0,0
27427,0,0
27428,0,4
27429,0,16
27430,0,91
27431,0,19
27432,0,19
27433,0,4
27434,0,0
27435,0,0
27436,0,119
27437,0,20
27438,0,0
27439,0,0
27440,0,22
27441,0,14
27442,0,0
27443,0,20
27444,0,22
27445,0,11
27446,25,0
27447,5,0
27448,0,0
27449,0,0
27450,0,0
27451,0,25
27452,0,35
27453,4,29
27454,0,27
27455,0,4
27456,0,0
27457,0,5
27458,0,0
27459,0,0
27460,0,9
27461,0,0
27462,0,0
27463,0,0
27464,0,0
27465,5,0
27466,0,9
27467,0,0
27468,0,11
27469,0,11
27470,0,0
27471,0,15
