time,Persephone,Teres
15698,4,0
15699,42,0
15700,68,0
15701,5,0
15702,0,0
15703,0,0
15704,0,5
15705,0,16
15706,0,0
15707,0,0
15708,0,0
15709,0,0
15710,15,0
15711,11,0
15712,0,64
15713,6,60
15714,0,0
15715,0,0
15716,0,96
15717,0,188
15718,0,0
15719,0,0
15720,0,0
15721,0,0
15722,0,0
15723,0,0
15724,0,0
15725,0,0
15726,0,0
15727,24,0
15728,136,0
15729,167,0
15730,64,0
15731,21,223
15732,0,74
15733,0,0
15734,0,0
15735,0,0
15736,0,0
15737,0,0
15738,0,0
15739,0,0
15740,0,0
15741,0,0
15742,0,0
15743,0,0
15744,0,0
15745,0,0
15746,0,0
15747,0,0
15748,0,0
15749,0,0
15750,0,0
15751,0,0
15752,0,0
15753,0,0
15754,0,0
15755,0,0
15756,136,0
15757,38,0
15758,0,0
15759,0,0
15760,0,0
15761,0,0
15762,0,0
15763,12,93
15764,0,156
15765,0,4
15766,0,0
15767,0,0
15768,0,0
15769,0,0
15770,0,0
15771,0,0
15772,0,0
15773,0,0
15774,0,0
15775,0,0
15776,0,0
15777,0,0
15778,0,0
15779,42,0
15780,0,0
15781,0,0
15782,0,0
15783,0,0
15784,0,0
15785,0,0
15786,0,0
15787,0,0
15788,0,0
15789,0,0
15790,0,0
15791,0,0
15792,0,49
15793,0,0
15794,0,264
15795,0,457
15796,0,365
15797,0,156
15798,0,0
15799,0,0
15800,0,0
15801,0,0
15802,0,0
15803,0,0
15804,0,0
15805,0,0
15806,66,0
15807,6,0
15808,0,0
15809,0,0
15810,0,0
15811,0,0
15812,0,0
15813,0,0
15814,0,0
15815,0,0
15816,0,0
15817,0,0
15818,0,0
15819,0,0
15820,0,0
15821,0,0
15822,0,0
15823,0,11
15824,18,0
15825,57,10
15826,6,0
15827,18,0
15828,0,0
15829,65,0
15830,195,0
15831,15,0
15832,12,0
15833,0,0
15834,0,13
15835,4,0
15836,70,150
15837,8,60
15838,6,4
15839,0,0
15840,0,0
15841,0,0
15842,0,0
15843,0,0
15844,0,0
15845,0,0
15846,0,0
15847,0,0
15848,0,0
15849,0,0
15850,0,0
15851,0,0
15852,0,0
15853,0,0
15854,0,0
15855,0,0
15856,0,0
15857,0,0
15858,0,0
15859,0,0
15860,0,0
15861,0,0
15862,0,0
15863,0,0
15864,0,0
15865,50,22
15866,10,0
15867,0,0
15868,0,0
15869,54,0
15870,72,0
15871,19,0
15872,0,0
15873,0,0
15874,0,0
15875,0,0
15876,0,0
15877,0,0
15878,0,0
15879,0,0
15880,0,0
15881,0,0
15882,0,0
15883,0,0
15884,0,0
15885,0,0
15886,0,0
15887,0,9
15888,0,14
15889,0,0
15890,0,0
15891,0,0
15892,0,0
15893,0,0
15894,0,0
15895,0,0
15896,0,0
15897,134,0
15898,108,0
15899,124,233
15900,13,4
15901,5,0
15902,4,0
15903,0,0
15904,5,0
15905,0,0
15906,0,0
15907,0,0
15908,0,0
15909,0,0
15910,32,0
15911,6,0
15912,17,0
15913,26,32
15914,30,0
15915,37,0
15916,0,0
15917,0,0
15918,0,0
15919,0,0
15920,0,0
15921,0,0
15922,0,0
15923,0,16
15924,0,119
15925,0,4
15926,0,0
15927,0,0
15928,0,0
15929,0,0
15930,0,0
15931,0,0
15932,11,0
15933,0,0
15934,0,0
15935,0,0
15936,0,0
15937,4,6
15938,0,0
15939,0,0
15940,0,0
15941,0,0
15942,0,0
15943,0,0
15944,0,0
15945,0,0
15946,0,0
15947,0,0
15948,343,21
15949,126,6
15950,44,0
15951,26,0
15952,0,0
15953,0,0
15954,0,0
15955,0,0
15956,0,0
15957,0,24
15958,0,11
15959,0,0
15960,0,5
15961,0,0
15962,0,0
15963,0,0
15964,5,0
15965,0,0
15966,0,0
15967,0,0
15968,0,0
15969,0,0
15970,0,0
15971,38,0
15972,149,0
15973,300,7
15974,335,9
15975,21,0
15976,24,0
15977,0,0
15978,0,0
15979,0,0
15980,0,0
15981,0,0
15982,0,0
15983,0,0
15984,0,0
15985,0,0
15986,0,11
15987,0,0
15988,0,0
15989,0,4
15990,0,0
15991,0,0
15992,0,0
15993,0,0
15994,0,0
15995,0,0
15996,0,0
15997,0,0
15998,0,0
15999,107,0
16000,0,5
16001,162,0
16002,129,0
16003,163,0
16004,104,62
16005,102,0
16006,48,0
16007,124,0
16008,20,0
16009,0,0
16010,0,8
16011,4,0
16012,0,0
16013,0,0
16014,123,0
16015,145,0
16016,62,0
16017,128,0
16018,0,0
16019,0,0
16020,101,0
16021,73,0
16022,67,0
16023,45,0
16024,0,0
16025,0,0
16026,0,0
16027,0,0
16028,0,32
16029,0,0
16030,17,6
16031,123,11
16032,373,24
16033,353,0
16034,47,0
16035,16,0
16036,0,0
16037,0,0
16038,0,0
16039,0,0
16040,0,0
16041,0,0
16042,0,0
16043,0,6
16044,0,0
16045,0,33
16046,0,0
16047,0,0
16048,0,0
16049,0,0
16050,0,0
16051,0,0
16052,6,0
16053,29,0
16054,53,0
16055,4,0
16056,0,0
16057,0,0
16058,0,0
16059,0,0
16060,0,0
16061,0,0
16062,0,0
16063,0,0
16064,0,0
16065,0,8
16066,197,17
16067,63,0
16068,52,33
16069,53,168
16070,212,297
16071,0,250
16072,16,342
16073,0,0
16074,34,0
16075,36,0
16076,24,4
16077,0,0
16078,0,0
16079,0,0
16080,0,0
16081,0,0
16082,0,0
16083,0,0
16084,0,0
16085,0,0
16086,0,0
16087,0,7
16088,0,0
16089,0,202
16090,0,0
16091,0,0
16092,0,0
16093,0,0
16094,0,0
16095,4,0
16096,0,0
16097,0,0
16098,68,0
16099,0,0
16100,0,0
16101,0,0
16102,0,0
16103,0,0
16104,0,0
16105,5,0
16106,0,0
16107,0,0
16108,0,0
16109,0,131
16110,0,9
16111,0,0
16112,0,4
16113,0,0
16114,0,0
16115,0,0
16116,0,0
16117,0,0
16118,0,0
16119,0,0
16120,66,0
16121,15,0
16122,0,0
16123,10,0
16124,0,0
16125,0,0
16126,0,0
16127,0,0
16128,0,0
16129,0,0
16130,0,0
16131,17,0
16132,0,0
16133,45,0
16134,0,0
16135,8,0
16136,0,0
16137,4,27
16138,61,47
16139,0,0
16140,0,0
16141,4,0
16142,0,0
16143,53,28
16144,42,145
16145,172,178
16146,0,163
16147,0,72
16148,5,0
16149,179,0
16150,23,0
16151,0,0
16152,14,60
16153,0,0
16154,0,0
16155,12,0
16156,45,11
16157,183,0
16158,28,0
16159,0,0
16160,0,0
16161,75,0
16162,0,0
16163,0,0
16164,0,0
16165,27,0
16166,77,0
16167,241,0
16168,68,131
16169,4,0
16170,0,19
16171,95,0
16172,15,0
16173,0,0
16174,33,131
16175,5,223
16176,0,185
16177,23,139
16178,231,30
16179,359,114
16180,330,215
16181,322,357
16182,96,184
16183,446,286
16184,325,411
16185,412,386
16186,162,312
16187,909,329
16188,418,151
16189,129,152
16190,249,10
16191,166,0
16192,461,33
16193,139,0
16194,51,97
16195,43,129
16196,389,0
16197,0,0
16198,0,0
16199,182,8
16200,125,0
16201,0,0
16202,4,0
16203,19,0
16204,0,0
16205,0,0
16206,0,5
16207,12,0
16208,0,0
16209,556,0
16210,415,0
16211,171,0
16212,220,121
16213,9,0
16214,4,0
16215,0,303
16216,24,224
16217,6,498
16218,113,126
16219,217,0
16220,97,0
16221,70,0
16222,92,168
16223,0,224
16224,104,445
16225,44,274
16226,16,138
16227,6,4
16228,0,0
16229,158,82
16230,55,17
16231,18,0
16232,11,6
16233,0,0
16234,41,98
16235,0,0
16236,4,0
16237,12,0
16238,4,0
16239,32,138
16240,47,0
16241,0,0
16242,0,4
16243,0,4
16244,0,5
16245,17,15
16246,0,10
16247,0,6
16248,13,0
16249,0,0
16250,0,11
16251,131,5
16252,7,0
16253,38,0
16254,0,4
16255,4,0
16256,10,0
16257,0,0
16258,0,0
16259,4,0
16260,0,0
16261,0,0
16262,0,10
16263,13,239
16264,0,0
16265,0,0
16266,43,10
16267,0,0
16268,0,0
16269,0,7
16270,0,0
16271,0,0
16272,0,0
16273,0,0
16274,0,0
16275,0,0
16276,210,92
16277,9,0
16278,34,25
16279,0,0
16280,0,412
16281,54,333
16282,7,297
16283,12,77
16284,20,144
16285,83,22
16286,277,54
16287,72,274
16288,32,183
16289,0,21
16290,4,25
16291,0,0
16292,26,0
16293,0,0
16294,14,0
16295,0,0
16296,58,0
16297,5,0
16298,14,0
16299,10,0
16300,129,0
16301,0,0
16302,0,0
16303,25,46
16304,482,400
16305,443,253
16306,275,292
16307,68,690
16308,222,354
16309,23,268
16310,94,127
16311,366,5
16312,184,0
16313,407,319
16314,241,246
16315,79,167
16316,272,0
16317,326,0
16318,142,0
16319,82,82
16320,141,0
16321,6,0
16322,329,50
16323,336,93
16324,245,0
16325,0,0
16326,390,0
16327,140,0
16328,175,0
16329,178,326
16330,90,193
16331,115,104
16332,47,0
16333,50,24
16334,466,0
16335,496,125
16336,196,254
16337,249,80
16338,85,72
16339,79,271
16340,0,88
16341,4,10
16342,0,0
16343,0,0
16344,247,0
16345,4,0
16346,4,0
16347,158,0
16348,236,0
16349,428,0
16350,212,0
16351,204,0
16352,194,146
16353,47,0
16354,44,0
16355,381,0
16356,158,183
16357,189,447
16358,60,113
16359,44,187
16360,206,574
16361,205,529
16362,15,371
16363,112,62
16364,74,302
16365,0,300
16366,0,373
16367,183,500
16368,106,319
16369,486,176
16370,42,53
16371,94,0
16372,277,19
16373,347,304
16374,9,341
16375,73,148
16376,5,34
16377,6,41
16378,23,12
16379,114,5
16380,6,26
16381,37,0
16382,377,0
16383,0,424
16384,0,284
16385,0,241
16386,12,4
16387,36,0
16388,7,0
16389,0,507
16390,48,322
16391,4,48
16392,176,0
16393,57,0
16394,26,110
16395,19,256
16396,0,186
16397,12,0
16398,368,660
16399,294,1590
16400,6,970
16401,267,1197
16402,257,621
16403,64,954
16404,77,558
16405,306,703
16406,135,767
16407,52,55
16408,16,5
16409,167,71
16410,431,72
16411,15,165
16412,10,351
16413,34,0
16414,45,0
16415,309,198
16416,85,199
16417,60,36
16418,29,251
16419,17,0
16420,44,0
16421,0,6
16422,127,0
16423,5,0
16424,0,0
16425,0,301
16426,138,248
16427,42,176
16428,159,104
16429,97,352
16430,97,29
16431,335,431
16432,332,402
16433,550,223
16434,264,208
16435,360,26
16436,620,100
16437,494,259
16438,719,648
16439,652,704
16440,586,583
16441,615,450
16442,296,162
16443,92,326
16444,11,61
16445,135,577
16446,6,316
16447,0,5
16448,16,16
16449,221,213
16450,531,0
16451,523,5
16452,184,178
16453,478,116
16454,527,34
16455,327,0
16456,412,39
16457,0,5
16458,0,0
16459,11,102
16460,56,304
16461,623,39
16462,598,19
16463,15,0
16464,13,0
16465,76,355
16466,582,143
16467,66,57
16468,249,232
16469,455,96
16470,226,0
16471,175,0
16472,249,0
16473,53,0
16474,103,0
16475,697,5
16476,97,461
16477,27,111
16478,294,155
16479,268,88
16480,109,85
16481,269,316
16482,463,0
16483,456,0
16484,69,0
16485,588,883
16486,605,580
16487,506,842
16488,832,577
16489,719,600
16490,557,576
16491,134,251
16492,9,4
16493,22,296
16494,23,365
16495,376,399
16496,264,5
16497,256,0
16498,162,53
16499,475,6
16500,491,190
16501,220,61
16502,0,124
16503,321,118
16504,660,10
16505,12,4
16506,0,10
16507,97,87
16508,28,11
16509,54,175
16510,62,385
16511,336,142
16512,446,0
16513,353,0
16514,712,0
16515,512,159
16516,10,273
16517,30,0
16518,13,7
16519,40,4
16520,95,139
16521,118,287
16522,102,24
16523,35,27
16524,69,25
16525,82,0
16526,14,317
16527,456,0
16528,393,5
16529,371,0
16530,562,24
16531,127,370
16532,10,50
16533,68,0
16534,39,9
16535,92,9
16536,12,0
16537,13,0
16538,515,669
16539,728,296
16540,265,169
16541,31,10
16542,26,470
16543,23,54
16544,64,5
16545,0,353
16546,0,0
16547,4,5
16548,150,7
16549,45,363
16550,23,6
16551,5,5
16552,93,24
16553,18,14
16554,13,5
16555,0,0
16556,98,595
16557,537,198
16558,748,0
16559,48,7
16560,58,0
16561,349,370
16562,905,941
16563,805,839
16564,148,463
16565,227,182
16566,170,148
16567,159,238
16568,296,218
16569,200,162
16570,436,347
16571,113,95
16572,112,347
16573,79,150
16574,648,162
16575,52,69
16576,104,13
16577,89,26
16578,708,49
16579,105,490
16580,112,151
16581,148,90
16582,812,542
16583,133,210
16584,13,15
16585,342,270
16586,22,377
16587,0,342
16588,268,30
16589,547,96
16590,379,0
16591,438,268
16592,431,0
16593,741,0
16594,233,4
16595,0,23
16596,9,6
16597,0,0
16598,0,0
16599,68,0
16600,23,6
16601,24,6
16602,61,0
16603,0,0
16604,0,0
16605,46,11
16606,0,0
16607,0,0
16608,214,207
16609,207,367
16610,624,707
16611,553,292
16612,292,579
16613,503,636
16614,180,554
16615,460,51
16616,220,116
16617,73,76
16618,46,47
16619,143,35
16620,544,57
16621,434,108
16622,138,270
16623,136,114
16624,79,133
16625,63,367
16626,353,272
16627,83,105
16628,823,15
16629,743,348
16630,558,410
16631,520,445
16632,408,240
16633,428,153
16634,286,373
16635,255,258
16636,65,0
16637,72,5
16638,305,194
16639,650,21
16640,681,132
16641,628,98
16642,546,86
16643,1016,479
16644,474,413
16645,738,449
16646,735,211
16647,277,245
16648,71,221
16649,587,413
16650,0,438
16651,5,147
16652,0,5
16653,10,0
16654,0,0
16655,290,269
16656,23,268
16657,31,28
16658,26,90
16659,86,427
16660,0,0
16661,7,0
16662,0,47
16663,78,4
16664,346,0
16665,762,433
16666,600,501
16667,1012,139
16668,636,287
16669,631,215
16670,506,121
16671,257,44
16672,410,74
16673,526,243
16674,42,61
16675,91,11
16676,0,17
16677,442,87
16678,733,48
16679,261,4
16680,406,774
16681,274,768
16682,396,725
16683,236,124
16684,30,0
16685,11,0
16686,477,0
16687,650,5
16688,0,26
16689,0,0
16690,7,0
16691,17,0
16692,70,12
16693,7,16
16694,4,0
16695,0,0
16696,13,0
16697,105,381
16698,124,4
16699,40,33
16700,284,11
16701,85,87
16702,129,105
16703,334,245
16704,111,201
16705,61,138
16706,129,401
16707,527,426
16708,721,640
16709,430,328
16710,193,360
16711,272,224
16712,181,362
16713,220,284
16714,165,730
16715,156,130
16716,188,29
16717,32,7
16718,63,20
16719,152,250
16720,64,40
16721,185,5
16722,8,440
16723,403,300
16724,227,796
16725,1005,4
16726,429,4
16727,93,14
16728,101,12
16729,43,6
16730,97,239
16731,576,368
16732,330,152
16733,511,0
16734,446,0
16735,68,7
16736,43,10
16737,37,235
16738,40,529
16739,52,118
16740,202,20
16741,670,497
16742,432,561
16743,56,123
16744,91,263
16745,361,0
16746,84,9
16747,26,84
16748,13,8
16749,0,34
16750,157,180
16751,52,527
16752,132,66
16753,453,26
16754,31,332
16755,118,286
16756,48,0
16757,22,430
16758,36,63
16759,14,208
16760,174,37
16761,506,336
16762,275,1164
16763,273,613
16764,245,437
16765,158,596
16766,385,230
16767,351,143
16768,608,0
16769,37,718
16770,217,281
16771,14,42
16772,21,120
16773,549,342
16774,143,331
16775,257,98
16776,38,0
16777,110,0
16778,5,0
16779,258,301
16780,307,117
16781,358,26
16782,617,96
16783,29,431
16784,22,127
16785,42,97
16786,50,9
16787,415,0
16788,278,91
16789,259,78
16790,276,96
16791,322,33
16792,611,136
16793,137,97
16794,62,35
16795,14,285
16796,255,233
16797,1771,795
16798,424,816
16799,742,639
16800,163,367
16801,155,4
16802,0,15
16803,7,0
16804,47,5
16805,0,0
16806,183,44
16807,10,171
16808,0,9
16809,30,4
16810,0,6
16811,303,70
16812,653,286
16813,540,322
16814,390,217
16815,281,385
16816,420,322
16817,576,238
16818,63,41
16819,25,15
16820,5,4
16821,320,4
16822,324,451
16823,31,42
16824,0,0
16825,39,0
16826,648,6
16827,40,6
16828,39,0
16829,68,278
16830,206,98
16831,260,162
16832,151,196
16833,61,468
16834,4,102
16835,678,266
16836,194,249
16837,214,519
16838,425,462
16839,671,118
16840,242,116
16841,93,22
16842,54,28
16843,13,12
16844,668,34
16845,262,424
16846,214,427
16847,668,516
16848,363,625
16849,189,152
16850,578,391
16851,288,484
16852,345,732
16853,739,341
16854,298,265
16855,211,57
16856,22,0
16857,65,55
16858,6,9
16859,505,12
16860,33,0
16861,133,397
16862,683,9
16863,611,223
16864,295,6
16865,378,20
16866,218,48
16867,386,563
16868,666,358
16869,203,244
16870,605,521
16871,259,303
16872,114,157
16873,32,13
16874,61,86
16875,756,379
16876,590,536
16877,154,405
16878,12,5
16879,35,0
16880,0,0
16881,26,0
16882,241,10
16883,597,603
16884,642,382
16885,332,264
16886,147,663
16887,93,327
16888,267,214
16889,361,246
16890,379,452
16891,307,282
16892,486,361
16893,122,562
16894,409,404
16895,240,92
16896,708,32
16897,311,47
16898,0,171
16899,24,231
16900,103,39
16901,39,265
16902,246,344
16903,134,209
16904,68,367
16905,532,366
16906,504,204
16907,747,549
16908,1018,304
16909,0,281
16910,314,316
16911,247,252
16912,237,311
16913,618,725
16914,360,325
16915,48,546
16916,190,217
16917,373,19
16918,306,40
16919,553,6
16920,235,258
16921,26,0
16922,803,41
16923,940,55
16924,144,120
16925,559,324
16926,1167,728
16927,1082,146
16928,329,221
16929,224,75
16930,193,303
16931,453,139
16932,1093,581
16933,1510,407
16934,861,972
16935,916,580
16936,339,193
16937,565,120
16938,682,698
16939,91,8
16940,810,245
16941,396,730
16942,848,825
16943,1124,1116
16944,395,614
16945,484,392
16946,659,1059
16947,6,141
16948,987,4
16949,385,851
16950,258,112
16951,547,397
16952,367,617
16953,750,740
16954,1154,1081
16955,162,193
16956,130,111
16957,239,119
16958,110,18
16959,123,0
16960,421,405
16961,578,450
16962,571,645
16963,86,310
16964,21,159
16965,9,30
16966,86,29
16967,38,9
16968,23,0
16969,829,200
16970,698,96
16971,124,43
16972,4,0
16973,5,0
16974,10,0
16975,0,438
16976,9,0
16977,7,0
16978,0,0
16979,11,15
16980,0,0
16981,173,0
16982,927,73
16983,808,4
16984,471,451
16985,925,537
16986,515,478
16987,737,309
16988,290,326
16989,508,502
16990,722,515
16991,846,212
16992,144,51
16993,37,192
16994,23,0
16995,0,0
16996,0,0
16997,0,0
16998,4,0
16999,0,0
17000,161,0
17001,29,0
17002,0,0
17003,0,0
17004,0,0
17005,0,0
17006,0,0
17007,0,0
17008,0,0
17009,0,0
17010,48,0
17011,0,6
17012,0,0
17013,10,15
17014,0,0
17015,0,0
17016,0,202
17017,7,0
17018,0,0
17019,0,0
17020,0,0
17021,0,0
17022,321,0
17023,821,0
17024,435,61
17025,595,329
17026,599,195
17027,692,156
17028,628,357
17029,621,392
17030,772,353
17031,484,478
17032,430,374
17033,267,453
17034,219,27
17035,0,26
17036,0,0
17037,0,0
17038,0,0
17039,0,0
17040,0,0
17041,0,6
17042,0,0
17043,0,0
17044,0,0
17045,0,0
17046,0,0
17047,0,0
17048,0,0
17049,0,0
17050,0,0
17051,0,0
17052,0,0
17053,0,0
17054,49,0
17055,0,0
17056,0,0
17057,0,0
17058,0,0
17059,0,0
17060,0,0
17061,9,0
17062,0,0
17063,0,0
17064,0,0
17065,11,115
17066,30,0
17067,11,0
17068,0,0
17069,0,0
17070,0,0
17071,17,4
17072,0,0
17073,0,0
17074,0,0
17075,0,0
17076,0,0
17077,14,0
17078,0,0
17079,15,18
17080,0,0
17081,0,0
17082,0,0
17083,0,0
17084,0,0
17085,0,0
17086,0,0
17087,0,0
17088,0,0
17089,0,0
17090,0,0
17091,0,0
17092,0,0
17093,0,0
17094,0,0
17095,0,0
17096,0,0
17097,0,0
17098,10,0
17099,38,6
17100,49,0
17101,0,0
17102,0,0
17103,0,10
17104,0,0
17105,0,0
17106,0,0
17107,0,0
17108,0,0
17109,0,0
17110,0,0
17111,0,0
17112,0,0
17113,0,0
17114,0,0
17115,0,0
17116,0,0
17117,0,0
17118,0,0
17119,0,0
17120,0,0
17121,0,0
17122,0,0
17123,0,0
17124,0,0
17125,0,0
17126,0,0
17127,0,0
17128,4,52
17129,0,0
17130,280,8
17131,307,251
17132,4,164
17133,0,38
17134,10,0
17135,0,0
17136,0,0
17137,0,0
17138,0,0
17139,78,0
17140,9,0
17141,0,0
17142,0,0
17143,0,0
17144,0,0
17145,0,0
17146,0,0
17147,0,0
17148,0,0
17149,0,0
17150,0,0
17151,0,0
17152,0,0
17153,0,0
17154,0,0
17155,0,0
17156,0,0
17157,0,0
17158,6,0
17159,4,0
17160,0,0
17161,15,34
17162,0,0
17163,0,0
17164,0,0
17165,0,0
17166,0,0
17167,0,0
17168,0,0
17169,0,0
17170,0,0
17171,0,0
17172,0,0
17173,0,0
17174,0,0
17175,0,0
17176,0,0
17177,0,432
17178,0,746
17179,76,0
17180,16,0
17181,0,24
17182,0,0
17183,0,0
17184,0,0
17185,0,0
17186,0,0
17187,0,0
17188,0,0
17189,0,0
17190,0,0
17191,0,7
17192,0,0
17193,0,0
17194,0,0
17195,0,0
17196,0,0
17197,0,0
17198,0,6
17199,0,0
17200,0,0
17201,0,0
17202,0,0
17203,0,0
17204,0,0
17205,0,0
17206,54,222
17207,28,294
17208,0,375
17209,0,4
17210,0,21
17211,18,9
17212,225,868
17213,356,301
17214,152,78
17215,6,4
17216,0,0
17217,0,0
17218,0,0
17219,0,0
17220,0,0
17221,0,0
17222,0,0
17223,0,0
17224,0,0
17225,0,0
17226,0,0
17227,0,0
17228,0,0
17229,0,0
17230,0,0
17231,0,0
17232,4,0
17233,4,0
17234,0,0
17235,0,0
17236,0,0
17237,0,0
17238,4,0
17239,0,0
17240,268,163
17241,549,366
17242,406,500
17243,4,59
17244,0,4
17245,6,0
17246,15,0
17247,274,107
17248,542,223
17249,0,146
17250,184,0
17251,9,0
17252,0,0
17253,0,0
17254,0,0
17255,0,0
17256,0,0
17257,0,0
17258,0,0
17259,0,0
17260,0,0
17261,0,0
17262,0,0
17263,0,0
17264,0,0
17265,0,0
17266,0,0
17267,0,0
17268,0,0
17269,0,0
17270,0,0
17271,0,0
17272,0,0
17273,0,37
17274,0,0
17275,0,0
17276,0,0
17277,0,0
17278,8,0
17279,122,0
17280,62,0
17281,89,0
17282,0,0
17283,0,0
17284,0,0
17285,0,0
17286,0,0
17287,0,0
17288,0,0
17289,0,0
17290,0,0
