time,Aria,Geb
2128,221,128
2129,416,296
2130,286,296
2131,483,354
2132,226,185
2133,855,789
2134,1881,594
2135,249,144
2136,314,175
2137,540,332
2138,523,128
2139,602,242
2140,240,635
2141,1045,428
2142,576,629
2143,661,675
2144,1050,558
2145,282,358
2146,252,367
2147,553,698
2148,798,446
2149,186,106
2150,738,356
2151,363,139
2152,95,300
2153,686,49
2154,342,38
2155,500,254
2156,454,114
2157,628,250
2158,269,112
2159,1094,276
2160,29,31
2161,663,290
2162,467,391
2163,306,153
2164,329,47
2165,191,51
2166,0,33
2167,0,45
2168,0,110
2169,31,0
2170,0,0
2171,0,10
2172,11,47
2173,10,0
2174,5,0
2175,0,0
2176,0,0
2177,0,0
2178,9,0
2179,11,4
2180,0,0
2181,0,0
2182,0,0
2183,4,0
2184,0,0
2185,11,0
2186,0,0
2187,0,4
2188,0,0
2189,0,0
2190,0,0
2191,0,0
2192,0,0
2193,0,0
2194,0,0
2195,0,0
2196,112,6
2197,61,0
2198,0,0
2199,0,0
2200,15,0
2201,9,0
2202,0,0
2203,0,0
2204,0,0
2205,0,0
2206,0,0
2207,6,0
2208,9,19
2209,0,0
2210,0,0
2211,0,0
2212,61,4
2213,10,0
2214,0,0
2215,0,0
2216,0,0
2217,4,0
2218,0,0
2219,63,36
2220,0,0
2221,0,0
2222,0,0
2223,6,0
2224,13,0
2225,0,0
2226,15,17
2227,27,0
2228,6,4
2229,0,4
2230,5,0
2231,0,0
2232,0,0
2233,0,0
2234,99,0
2235,0,0
2236,0,0
2237,0,0
2238,34,0
2239,73,0
2240,37,0
2241,6,0
2242,8,0
2243,22,24
2244,532,0
2245,857,305
2246,325,280
2247,549,167
2248,245,307
2249,865,128
2250,146,70
2251,673,228
2252,91,97
2253,157,236
2254,364,93
2255,104,50
2256,286,49
2257,672,178
2258,618,20
2259,326,128
2260,177,13
2261,568,133
2262,37,0
2263,5,0
2264,16,4
2265,21,6
2266,314,0
2267,134,4
2268,119,0
2269,499,9
2270,236,0
2271,239,0
2272,149,0
2273,499,0
2274,409,0
2275,250,222
2276,752,373
2277,134,0
2278,445,54
2279,550,56
2280,230,49
2281,684,218
2282,411,176
2283,170,142
2284,494,283
2285,368,209
2286,303,42
2287,332,94
2288,261,53
2289,125,288
2290,170,117
2291,266,196
2292,408,25
2293,196,191
2294,98,51
2295,652,206
2296,818,226
2297,329,0
2298,418,95
2299,402,99
2300,439,188
2301,138,77
2302,623,250
2303,285,58
2304,430,170
2305,301,0
2306,357,168
2307,223,163
2308,22,0
2309,161,0
2310,630,9
2311,40,69
2312,761,219
2313,261,56
2314,435,0
2315,14,5
2316,78,235
2317,14,5
2318,104,0
2319,0,0
2320,0,0
2321,0,0
2322,0,0
2323,0,0
2324,0,0
2325,19,20
2326,342,228
2327,24,25
2328,296,0
2329,64,85
2330,42,6
2331,0,0
2332,4,5
2333,34,13
2334,0,0
2335,127,148
2336,53,22
2337,166,56
2338,0,0
2339,0,27
2340,4,0
2341,0,23
2342,4,4
2343,6,0
2344,0,0
2345,0,0
2346,0,0
2347,0,0
2348,0,0
2349,0,7
2350,0,0
2351,0,0
2352,0,0
2353,0,4
2354,0,0
2355,0,0
2356,0,0
2357,0,0
2358,45,31
2359,88,558
2360,266,262
2361,538,418
2362,553,490
2363,543,200
2364,72,46
2365,78,244
2366,123,4
2367,395,90
2368,564,15
2369,167,257
2370,71,188
2371,352,271
2372,672,492
2373,408,141
2374,449,68
2375,52,26
2376,0,55
2377,0,0
2378,724,282
2379,150,359
2380,1476,265
2381,1149,397
2382,170,146
2383,111,203
2384,67,87
2385,391,280
2386,211,268
2387,290,68
2388,307,35
2389,345,65
2390,337,107
2391,646,223
2392,100,344
2393,20,4
2394,24,40
2395,61,8
2396,154,0
2397,0,0
2398,0,0
2399,15,0
2400,0,0
2401,6,8
2402,28,7
2403,4,0
2404,0,0
2405,0,0
2406,12,13
2407,0,0
2408,0,0
2409,0,0
2410,0,0
2411,0,0
2412,0,0
2413,0,0
2414,0,0
2415,0,9
2416,0,0
2417,0,0
2418,0,0
2419,26,0
2420,0,0
2421,446,229
2422,191,0
2423,397,58
2424,0,0
2425,0,0
2426,64,0
2427,0,0
2428,0,0
2429,0,0
2430,4,0
2431,4,0
2432,0,0
2433,5,5
2434,0,0
2435,7,0
2436,4,4
2437,16,9
2438,147,74
2439,497,185
2440,190,352
2441,476,71
2442,210,0
2443,760,333
2444,206,261
2445,23,53
2446,0,0
2447,39,0
2448,0,0
2449,0,0
2450,14,12
2451,0,0
2452,0,0
2453,0,0
2454,0,0
2455,0,8
2456,0,0
2457,10,0
2458,0,0
2459,4,0
2460,0,0
2461,0,0
2462,0,0
2463,0,0
2464,0,0
2465,0,0
2466,5,0
2467,88,19
2468,297,0
2469,13,0
2470,17,5
2471,0,0
2472,0,0
2473,20,0
2474,22,0
2475,11,0
2476,0,0
2477,27,0
2478,0,0
2479,63,6
2480,13,0
2481,0,0
2482,0,0
2483,0,0
2484,0,0
2485,10,0
2486,0,0
2487,0,0
2488,79,0
2489,0,82
2490,0,0
2491,51,0
2492,0,0
2493,0,0
2494,0,0
2495,0,372
2496,219,548
2497,341,174
2498,31,156
2499,29,92
2500,180,120
2501,789,356
2502,295,37
2503,371,70
2504,314,123
2505,526,0
2506,61,224
2507,197,76
2508,262,59
2509,70,9
2510,694,264
2511,161,233
2512,379,80
2513,241,4
2514,315,0
2515,509,69
2516,428,208
2517,269,78
2518,606,66
2519,208,261
2520,421,278
2521,77,26
2522,83,67
2523,222,0
2524,33,7
2525,9,0
2526,7,0
2527,17,0
2528,77,0
2529,4,0
2530,19,6
2531,0,131
2532,134,5
2533,678,10
2534,507,4
2535,171,219
2536,136,165
2537,163,352
2538,98,294
2539,137,216
2540,356,283
2541,85,86
2542,874,669
2543,683,239
2544,372,355
2545,83,323
2546,183,286
2547,929,65
2548,1434,133
2549,421,244
2550,496,283
2551,0,192
2552,0,35
2553,0,220
2554,9,0
2555,608,181
2556,214,135
2557,68,81
2558,268,181
2559,513,243
2560,402,352
2561,208,142
2562,216,382
2563,116,28
2564,744,263
2565,649,607
2566,693,599
2567,299,223
2568,118,310
2569,7,108
2570,31,110
2571,396,105
2572,243,293
2573,708,616
2574,367,0
2575,4,0
2576,186,14
2577,193,82
2578,309,45
2579,235,0
2580,476,72
2581,501,48
2582,158,70
2583,181,441
2584,795,111
2585,671,325
2586,292,193
2587,504,205
2588,540,372
2589,653,358
2590,236,494
2591,270,140
2592,289,125
2593,407,53
2594,406,28
2595,503,17
2596,512,79
2597,162,18
2598,317,63
2599,315,7
2600,335,106
2601,319,0
2602,420,23
2603,227,27
2604,23,0
2605,30,0
2606,23,17
2607,787,47
2608,60,0
2609,287,139
2610,99,9
2611,9,9
2612,9,0
2613,102,12
2614,23,0
2615,0,0
2616,0,0
2617,0,0
2618,11,0
2619,0,0
2620,0,0
2621,49,48
2622,350,114
2623,412,9
2624,280,72
2625,265,22
2626,325,112
2627,309,183
2628,496,243
2629,697,10
2630,251,271
2631,196,396
2632,433,614
2633,203,98
2634,73,81
2635,39,157
2636,280,86
2637,230,120
2638,456,71
2639,634,306
2640,573,173
2641,411,301
2642,250,147
2643,393,318
2644,972,350
2645,1466,333
2646,703,197
2647,663,259
2648,394,248
2649,478,123
2650,438,641
2651,878,105
2652,118,434
2653,241,356
2654,272,434
2655,324,5
2656,734,145
2657,266,123
2658,573,244
2659,560,528
2660,676,187
2661,185,136
2662,286,80
2663,290,111
2664,56,4
2665,338,89
2666,526,48
2667,262,64
2668,120,241
2669,810,286
2670,693,530
2671,265,85
2672,664,135
2673,270,208
2674,390,71
2675,712,0
2676,1001,39
2677,523,119
2678,325,142
2679,181,59
2680,157,152
2681,496,96
2682,262,77
2683,284,67
2684,174,0
2685,89,10
2686,5,264
2687,305,64
2688,125,244
2689,585,621
2690,406,189
2691,329,323
2692,200,788
2693,1184,553
2694,411,41
2695,751,374
2696,346,245
2697,760,594
2698,176,60
2699,53,64
2700,218,42
2701,538,334
2702,384,536
2703,22,181
2704,14,56
2705,66,0
2706,5,112
2707,0,42
2708,0,63
2709,5,122
2710,0,0
2711,0,4
2712,0,0
2713,0,7
2714,0,9
2715,0,0
2716,0,0
2717,0,0
2718,0,0
2719,0,0
2720,38,0
2721,0,0
2722,0,0
2723,0,0
2724,0,0
2725,0,0
2726,0,0
2727,0,5
2728,0,0
2729,0,0
2730,0,0
2731,0,0
2732,0,0
2733,0,0
2734,0,0
2735,0,0
2736,0,0
2737,0,0
2738,0,0
2739,0,0
2740,0,0
2741,0,0
2742,0,0
2743,0,0
2744,0,0
2745,4,0
2746,28,0
2747,0,0
2748,0,0
2749,0,0
2750,0,0
2751,0,0
2752,0,0
2753,0,0
2754,0,0
2755,0,0
2756,0,0
2757,0,0
2758,0,0
2759,0,0
2760,0,0
2761,0,0
2762,0,0
2763,4,0
2764,9,55
2765,6,4
2766,4,4
2767,9,0
2768,0,0
2769,0,0
2770,0,0
2771,0,0
2772,0,0
2773,0,0
2774,4,0
2775,0,0
2776,0,45
2777,0,0
2778,0,0
2779,0,0
2780,5,0
2781,0,0
2782,0,0
2783,0,0
2784,0,0
2785,0,0
2786,0,0
2787,0,0
2788,0,0
2789,185,11
2790,11,4
2791,0,0
2792,0,0
2793,7,0
2794,0,0
2795,0,0
2796,4,0
2797,0,0
2798,22,21
2799,0,0
2800,0,26
2801,261,0
2802,15,0
2803,0,0
2804,0,0
2805,0,0
2806,0,0
2807,0,0
2808,0,0
2809,0,0
2810,0,0
2811,0,0
2812,0,0
2813,0,0
2814,0,0
2815,0,0
2816,0,0
2817,0,0
2818,0,0
2819,0,0
2820,0,0
2821,0,0
2822,0,0
2823,0,0
2824,0,0
2825,0,0
2826,4,0
2827,0,0
2828,0,0
2829,0,0
2830,0,0
2831,0,0
2832,0,50
2833,0,0
2834,0,0
2835,4,0
2836,0,0
2837,0,0
2838,0,0
2839,0,0
2840,0,0
2841,0,0
2842,0,0
2843,0,0
2844,0,0
2845,0,0
2846,0,0
2847,4,0
2848,29,0
2849,9,0
2850,0,0
2851,0,0
2852,0,0
2853,0,0
2854,0,10
2855,0,5
2856,0,5
2857,0,17
2858,0,0
2859,0,0
2860,0,0
2861,0,0
2862,0,0
2863,0,0
2864,0,5
2865,95,38
2866,173,0
2867,0,0
2868,0,0
2869,0,0
2870,0,0
2871,4,0
2872,20,4
2873,0,0
2874,0,0
2875,0,0
2876,0,0
2877,0,0
2878,0,0
2879,0,0
2880,0,0
2881,12,21
2882,0,0
2883,0,0
2884,0,0
2885,0,0
2886,0,0
2887,0,0
2888,0,0
2889,0,0
2890,0,0
2891,0,0
2892,0,0
2893,0,0
2894,0,0
2895,0,0
2896,0,0
2897,0,0
2898,0,0
2899,0,0
2900,0,0
2901,0,0
2902,0,0
2903,0,0
2904,0,0
2905,0,0
2906,0,0
2907,0,0
2908,0,0
2909,0,0
2910,0,0
2911,0,0
2912,0,0
2913,0,0
2914,0,0
2915,0,0
2916,0,0
2917,0,0
2918,0,0
2919,0,0
2920,0,0
2921,0,0
2922,0,0
2923,0,0
2924,0,9
2925,13,83
2926,420,34
2927,14,107
2928,36,0
2929,0,0
2930,0,0
2931,0,0
2932,5,0
2933,0,0
2934,0,0
2935,0,0
2936,0,0
2937,0,0
2938,0,0
2939,0,0
2940,0,0
2941,0,0
2942,0,0
2943,0,0
2944,0,4
2945,0,0
2946,0,0
2947,0,0
2948,0,0
2949,0,0
2950,0,0
2951,0,5
2952,0,0
2953,4,0
2954,252,31
2955,51,14
2956,0,0
2957,0,0
2958,0,0
2959,0,0
2960,0,0
2961,0,0
2962,0,0
2963,0,0
2964,0,0
2965,0,0
2966,0,0
2967,0,0
2968,0,0
2969,0,0
2970,0,0
2971,0,0
2972,0,0
2973,0,0
2974,4,0
2975,0,0
2976,0,0
2977,12,0
2978,0,0
2979,0,0
2980,0,0
2981,0,0
2982,8,0
2983,0,4
2984,0,0
2985,0,0
2986,0,4
2987,177,28
2988,16,0
2989,0,0
2990,0,0
2991,0,0
2992,27,8
2993,266,4
2994,105,38
2995,116,0
2996,34,0
2997,198,9
2998,165,0
2999,111,0
3000,323,42
3001,409,224
3002,269,36
3003,129,53
3004,36,125
3005,85,36
3006,15,0
3007,0,0
3008,0,0
3009,0,0
3010,0,0
3011,0,0
3012,0,7
3013,0,0
3014,0,4
3015,0,0
3016,0,0
3017,0,0
3018,0,0
3019,0,0
3020,0,0
3021,0,0
3022,0,0
3023,0,0
3024,0,0
3025,0,0
3026,0,0
3027,11,0
3028,228,16
3029,0,0
3030,0,0
3031,0,0
3032,0,0
3033,8,5
3034,0,4
3035,0,0
3036,0,0
3037,0,0
3038,0,0
3039,0,0
3040,0,0
3041,0,0
3042,0,0
3043,0,0
3044,0,0
3045,16,0
3046,0,0
3047,0,0
3048,0,0
3049,0,0
3050,0,0
3051,0,0
3052,5,6
3053,21,28
3054,0,0
3055,0,0
3056,0,0
3057,0,0
3058,0,0
3059,0,0
3060,0,0
3061,4,0
3062,0,0
3063,0,0
3064,0,0
3065,0,0
3066,0,0
3067,0,0
3068,0,0
3069,0,0
3070,0,0
3071,0,0
3072,4,0
3073,0,0
3074,45,6
3075,0,4
3076,0,0
3077,11,0
3078,10,0
3079,7,0
3080,185,22
3081,309,16
3082,145,114
3083,57,14
3084,7,12
3085,0,0
3086,0,0
3087,0,0
3088,0,0
3089,0,0
3090,0,0
3091,0,0
3092,0,0
3093,0,0
3094,0,0
3095,0,0
3096,0,0
3097,0,0
3098,0,0
3099,0,11
3100,0,0
3101,0,0
3102,17,27
3103,0,10
3104,0,0
3105,6,0
3106,6,0
3107,0,0
3108,0,0
3109,0,4
3110,0,0
3111,0,0
3112,0,0
3113,0,0
3114,0,0
3115,0,0
3116,0,9
3117,0,4
3118,0,0
3119,0,0
3120,0,0
3121,0,0
3122,0,0
3123,0,0
3124,0,0
3125,0,0
3126,6,0
3127,10,5
3128,400,14
3129,11,0
3130,0,12
3131,0,0
3132,0,0
3133,0,0
3134,0,0
3135,0,0
3136,0,0
3137,0,0
3138,0,0
3139,0,0
3140,0,0
3141,0,0
3142,0,4
3143,0,0
3144,0,0
3145,0,0
3146,0,0
3147,0,0
3148,0,0
3149,0,0
3150,0,0
3151,0,0
3152,0,0
3153,0,0
3154,0,0
3155,0,0
3156,0,0
3157,0,0
3158,0,0
3159,0,0
3160,21,4
3161,19,0
3162,0,0
3163,0,0
3164,0,0
3165,95,11
3166,157,62
3167,0,0
3168,8,0
3169,0,0
3170,0,0
3171,0,0
3172,0,0
3173,0,0
3174,0,0
3175,0,0
3176,0,0
3177,0,0
3178,0,0
3179,0,0
3180,0,0
3181,7,12
3182,0,0
3183,4,0
3184,0,0
3185,0,0
3186,0,0
3187,0,0
3188,0,0
3189,0,0
3190,0,0
3191,0,0
3192,0,0
3193,0,0
3194,0,8
3195,75,5
3196,167,53
3197,217,4
3198,374,24
3199,311,0
3200,332,109
3201,253,135
3202,449,351
3203,476,159
3204,344,178
3205,176,114
3206,283,112
3207,262,27
3208,174,25
3209,484,17
3210,214,285
3211,833,372
3212,406,454
3213,398,296
3214,478,198
3215,171,352
3216,362,152
3217,265,312
3218,459,298
3219,2156,363
3220,2587,626
3221,2332,739
3222,1565,413
3223,1127,522
3224,361,108
3225,424,314
3226,733,158
3227,250,110
3228,517,260
3229,672,223
3230,48,520
3231,364,443
3232,597,412
3233,1225,812
3234,892,557
3235,1294,214
3236,577,450
3237,597,327
3238,521,430
3239,284,299
3240,1144,628
3241,30,678
3242,196,563
3243,439,740
3244,513,379
3245,471,212
3246,336,353
3247,454,381
3248,451,154
3249,141,129
3250,1687,947
3251,4444,1103
3252,1614,396
3253,434,825
3254,753,611
3255,357,566
3256,122,475
3257,527,398
3258,481,480
3259,398,205
3260,426,81
3261,387,584
3262,900,238
3263,559,286
3264,495,352
3265,339,274
3266,356,107
3267,83,90
3268,347,6
3269,77,0
3270,58,0
3271,66,47
3272,214,64
3273,147,24
3274,212,51
3275,213,76
3276,199,42
3277,111,46
3278,142,51
3279,99,0
3280,5,0
3281,0,0
3282,0,0
3283,0,0
3284,17,14
3285,26,5
3286,0,0
3287,156,4
3288,25,0
3289,0,0
3290,0,0
3291,0,0
3292,0,0
3293,0,0
3294,0,0
3295,0,0
3296,0,0
3297,5,0
3298,0,0
3299,0,0
3300,0,0
3301,0,0
3302,0,0
3303,0,0
3304,0,0
3305,0,0
3306,0,0
3307,0,0
3308,0,0
3309,9,11
3310,112,62
3311,374,272
3312,672,278
3313,595,417
3314,516,719
3315,362,665
3316,105,459
3317,575,148
3318,34,325
3319,38,191
3320,260,195
3321,27,29
3322,293,327
3323,512,163
3324,593,41
3325,573,10
3326,296,186
3327,79,51
3328,246,278
3329,729,592
3330,432,105
3331,486,191
3332,489,142
3333,283,426
3334,0,648
3335,357,127
3336,610,183
3337,388,244
3338,225,156
3339,417,99
3340,33,26
3341,36,114
3342,11,66
3343,172,85
3344,225,119
3345,192,23
3346,16,20
3347,10,44
3348,47,26
3349,23,7
3350,24,5
3351,28,4
3352,422,610
3353,1905,483
3354,1913,728
3355,2647,206
3356,58,797
3357,781,288
3358,178,574
3359,157,300
3360,226,215
3361,817,378
3362,15,448
3363,628,421
3364,777,20
3365,337,229
3366,0,166
3367,0,356
3368,0,403
3369,527,384
3370,418,755
3371,250,530
3372,679,326
3373,579,357
3374,445,442
3375,393,76
3376,113,24
3377,8,17
3378,6,48
3379,5,43
3380,11,31
3381,485,141
3382,1419,461
3383,431,427
3384,721,219
3385,1490,257
3386,1347,463
3387,1163,136
3388,1582,578
3389,378,287
3390,77,173
3391,81,117
3392,193,99
3393,231,22
3394,0,53
3395,138,46
3396,32,0
3397,114,48
3398,71,195
3399,49,8
3400,143,155
3401,294,116
3402,365,149
3403,752,765
3404,1135,387
3405,782,524
3406,978,266
3407,303,133
3408,412,83
3409,428,252
3410,530,291
3411,892,433
3412,203,84
3413,109,56
3414,290,436
3415,429,384
3416,332,192
3417,320,66
3418,422,54
3419,293,166
3420,382,168
3421,248,132
3422,706,163
3423,194,254
3424,350,350
3425,188,251
3426,65,25
3427,245,13
3428,688,158
3429,239,237
3430,39,47
3431,159,85
3432,376,329
3433,480,434
3434,543,154
3435,703,171
3436,765,333
3437,267,117
3438,74,347
3439,490,87
3440,475,252
3441,189,83
3442,22,354
3443,84,409
3444,408,145
3445,795,146
3446,214,103
3447,12,16
3448,15,0
3449,295,189
3450,407,633
3451,206,176
3452,76,26
3453,232,38
3454,628,136
3455,606,201
3456,316,73
3457,69,121
3458,535,272
3459,190,265
3460,91,150
3461,492,87
3462,151,383
3463,145,334
3464,360,49
3465,369,286
3466,277,196
3467,139,298
3468,347,370
3469,540,108
3470,20,192
3471,326,146
3472,191,158
3473,98,11
3474,158,273
3475,441,318
3476,464,246
3477,283,452
3478,536,77
3479,274,294
3480,53,19
3481,44,0
3482,12,0
3483,109,130
3484,7,12
3485,352,8
3486,27,301
3487,757,292
3488,379,125
3489,20,795
3490,4,60
3491,73,44
3492,611,474
3493,781,1105
3494,701,582
3495,313,99
3496,316,109
3497,352,19
3498,289,380
3499,126,8
3500,631,243
3501,629,210
3502,317,106
3503,623,502
3504,288,604
3505,392,210
3506,154,97
3507,941,272
3508,871,306
3509,356,177
3510,737,720
3511,396,641
3512,611,570
3513,182,202
3514,274,268
3515,322,199
3516,624,432
3517,409,182
3518,264,183
3519,387,247
3520,868,616
3521,290,367
3522,510,128
3523,256,100
3524,430,357
3525,563,282
3526,762,1053
3527,241,128
3528,239,212
3529,355,178
3530,728,141
3531,601,118
3532,388,253
3533,1185,193
3534,972,891
3535,999,624
3536,456,278
3537,641,345
3538,1366,611
3539,1036,249
3540,1632,473
3541,494,893
3542,671,365
3543,1125,936
3544,378,378
3545,223,701
3546,523,379
3547,84,571
3548,9,521
3549,1284,1017
3550,271,393
3551,385,320
3552,81,446
3553,1278,393
3554,594,203
3555,517,258
3556,19,40
3557,92,573
3558,969,599
3559,660,301
3560,450,749
3561,378,328
3562,206,510
3563,512,82
3564,988,722
3565,833,644
3566,517,558
3567,299,464
3568,685,620
3569,695,122
3570,515,463
3571,742,166
3572,311,240
3573,242,129
3574,361,162
3575,547,436
3576,275,105
3577,824,185
3578,408,531
3579,399,83
3580,702,260
3581,499,203
3582,600,100
3583,294,134
3584,369,147
3585,242,37
3586,223,15
3587,233,27
3588,207,23
3589,381,269
3590,313,232
3591,398,431
3592,272,47
3593,215,121
3594,675,315
3595,322,100
3596,620,502
3597,387,299
3598,377,207
3599,307,284
3600,260,643
3601,688,398
3602,170,254
3603,464,102
3604,140,78
3605,56,208
3606,0,0
3607,0,5
3608,0,0
3609,0,4
3610,0,0
3611,0,7
3612,0,0
3613,172,27
3614,169,73
3615,0,130
3616,0,16
3617,0,0
3618,0,0
3619,0,12
3620,0,0
3621,0,0
3622,16,14
3623,0,0
3624,0,0
3625,0,0
3626,0,0
3627,0,0
3628,0,0
3629,0,0
3630,0,0
3631,0,0
3632,12,0
3633,13,0
3634,0,0
3635,0,0
3636,0,0
3637,0,0
3638,0,10
3639,4,0
3640,0,0
3641,0,0
3642,0,0
3643,367,28
3644,0,24
3645,0,32
3646,4,80
3647,40,28
3648,18,183
3649,464,128
3650,309,0
3651,93,9
3652,304,4
3653,306,0
3654,213,9
3655,220,0
3656,95,9
3657,438,0
3658,108,4
3659,39,4
3660,364,193
3661,605,303
3662,299,20
3663,93,367
3664,117,320
3665,177,296
3666,183,480
3667,499,155
3668,0,148
3669,0,40
3670,0,280
3671,292,101
3672,320,32
3673,166,4
3674,1076,464
3675,545,348
3676,200,169
3677,1005,149
3678,186,135
3679,723,23
3680,441,0
3681,137,4
3682,97,4
3683,650,160
3684,302,5
3685,626,146
3686,396,243
3687,15,650
3688,921,315
3689,17,412
3690,897,321
3691,550,97
3692,228,197
3693,243,61
3694,52,306
3695,42,122
3696,1285,153
3697,1149,118
3698,1356,255
3699,354,58
3700,123,35
3701,257,13
3702,302,22
3703,828,423
3704,886,729
3705,487,220
3706,210,185
3707,139,162
3708,229,157
3709,935,563
3710,762,266
3711,324,140
3712,17,196
3713,741,606
3714,682,69
3715,527,296
3716,346,189
3717,210,205
3718,1021,243
3719,130,296
3720,20,23
3721,91,121
3722,79,477
3723,1357,14
3724,236,25
3725,118,4
3726,663,209
3727,604,89
3728,684,170
3729,589,84
3730,0,132
3731,4,241
3732,30,268
3733,31,0
3734,647,161
3735,769,94
3736,0,172
3737,59,18
3738,8,0
3739,16,0
3740,48,5
3741,661,0
3742,412,5
3743,157,5
3744,257,11
3745,415,13
3746,983,5
3747,588,67
3748,984,208
3749,391,387
3750,372,0
3751,550,40
3752,406,63
3753,228,14
3754,0,315
3755,0,192
3756,0,480
3757,0,207
3758,4,437
3759,337,53
3760,4,9
3761,44,9
3762,0,17
3763,0,0
3764,92,4
3765,32,10
3766,702,196
3767,672,206
3768,604,378
3769,596,234
3770,1007,388
3771,199,118
3772,800,50
3773,690,270
3774,596,418
3775,218,5
3776,71,10
3777,443,24
3778,230,0
3779,4,0
3780,459,23
3781,608,11
3782,0,7
3783,0,0
3784,213,0
3785,216,0
3786,174,0
3787,431,0
3788,763,182
3789,88,27
3790,450,0
3791,399,25
3792,250,14
3793,1095,165
3794,350,389
3795,198,360
3796,1007,307
3797,677,60
3798,339,125
3799,619,310
3800,109,357
3801,403,276
3802,149,208
3803,875,83
3804,192,350
3805,375,4
3806,265,74
3807,411,96
3808,381,77
3809,366,127
3810,721,108
3811,366,28
3812,30,4
3813,112,0
3814,328,0
3815,469,89
3816,272,267
3817,971,229
3818,257,440
3819,20,160
3820,117,296
3821,477,415
3822,85,4
3823,5,117
3824,168,459
3825,42,74
3826,291,24
3827,389,12
3828,189,0
3829,15,0
3830,6,17
3831,0,0
3832,31,0
3833,0,0
3834,8,0
3835,0,0
3836,9,0
3837,82,40
3838,28,0
3839,0,0
3840,0,0
3841,0,0
3842,0,0
3843,5,0
3844,56,0
3845,0,0
3846,0,0
3847,0,0
3848,0,0
3849,0,0
3850,0,0
3851,0,0
3852,17,18
3853,0,0
3854,0,0
3855,0,0
3856,0,0
3857,0,0
3858,0,0
3859,0,0
